 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,100,,,,HP,91,,,,HP,75,,,,HP,65,,252,,HP,95,,,,HP,98,,
,,,,ATK,125,,252,,ATK,134,,252,,ATK,70,,,,ATK,70,,,,ATK,108,,252,,ATK,112,,252
,,,,DEF,90,,,,DEF,95,,4,,DEF,63,,4,,DEF,90,,252,,DEF,85,,4,,DEF,85,,4
,,,,SPA,60,,,,SPA,100,,,,SPA,110,,252,,SPA,140,,4,,SPA,95,,,,SPA,75,,
,,,,SPD,70,,4,,SPD,100,,,,SPD,63,,,,SPD,131,,,,SPD,70,,,,SPD,100,,
,,,,SPE,85,,252,,SPE,80,,252,,SPE,116,,252,,SPE,84,,,,SPE,90,,252,,SPE,70,,252
,,,,SPEED STAT:,,,295,,SPEED STAT:,,,284,,SPEED STAT:,,,364,,SPEED STAT:,,,204,,SPEED STAT:,,,306,,SPEED STAT:,,,239
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUILL RUSH:,,,358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PKMN TOWER
GAUNTLET BOSS
LEADER
MORTY",,Mimikyu,,,,,Marshadow,,,,,Silvally-Fairy,,,,,Urshifu-S,,,,,Gengar-Mega,,,,,Zarude,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Jolly,,,,,Timid,,,,,Jolly,,,,,Timid,,,,,Jolly,,,
,,,,Disguise,,,,,Technician,,,,,Battle Armor,,,,,Unseen Fist,,,,,"Levitate
Shadow Tag",,,,,Defiant,,,
,,,,Ghostium Z,,,,,Focus Sash,,,,,Leftovers,,,,,Black Glasses,,,,,Gengarite,,,,,Leftovers,,,
,,,,Shadow Claw,,,,,Bulk Up,,,,,Thunder Wave,,,,,U-Turn,,,,,Shadow Ball,,,,,U-Turn,,,
,,,,Play Rough,,,,,Drain Punch,,,,,Multi-Attack,,,,,Close Combat,,,,,Sludge Wave,,,,,Power Whip,,,
,,,,Shadow Sneak,,,,,Spectral Thief,,,,,Flamethrower,,,,,Wicked Blow,,,,,Focus Blast,,,,,Knock Off,,,
,,,,Swords Dance,,,,,Shadow Sneak,,,,,Parting Shot,,,,,Sucker Punch,,,,,Thunderbolt,,,,,Close Combat,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,55,,,,HP,90,,,,HP,100,,252,,HP,100,,,,HP,60,,,,HP,105,,
,,,,ATK,90,,252,,ATK,125,,252,,ATK,100,,,,ATK,130,,252,,ATK,65,,,,ATK,120,,252
,,,,DEF,80,,4,,DEF,80,,4,,DEF,100,,4,,DEF,100,,4,,DEF,80,,4,,DEF,105,,4
,,,,SPA,50,,,,SPA,90,,,,SPA,100,,,,SPA,63,,,,SPA,170,,252,,SPA,70,,
,,,,SPD,105,,,,SPD,90,,,,SPD,100,,,,SPD,60,,,,SPD,95,,,,SPD,95,,
,,,,SPE,96,,252,,SPE,125,,252,,SPE,100,,252,,SPE,97,,252,,SPE,130,,252,,SPE,105,,252
,,,,SPEED STAT:,,,320,,SPEED STAT:,,,383,,SPEED STAT:,,,328,,SPEED STAT:,,,322,,SPEED STAT:,,,394,,SPEED STAT:,,,339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"ONE ISLAND
DUMASS
JOJO FAN",,Galvantula,,,,,Garchomp-Mega,,,,,Huntail,,,,,Necrozma-DM,,,,,Machamp-Mega,,,,,Hoopa-U,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Timid,,,,,Jolly,,,,,Adamant,,,,,Adamant,,,,,Adamant,,,,,Timid,,,
,,,,Compound Eyes,,,,,"Rough Skin
Sand Force",,,,,Intimidate,,,,,Prism Armor,,,,,"Guts or No Guard
ORAORAORAORA!",,,,,Magician,,,
,,,,Focus Sash,,,,,Garchompite,,,,,White Herb,,,,,Weakness Pol.,,,,,Machampite,,,,,Fightinium Z,,,
,,,,Sticky Web,,,,,Swords Dance,,,,,Shell Smash,,,,,Dragon Dance,,,,,Pow-Up Punch,,,,,Nasty Plot,,,
,,,,Volt Switch,,,,,Earthquake,,,,,Liquidation,,,,,Photon Geyser,,,,,Drain Punch,,,,,Dark Pulse,,,
,,,,Thunder,,,,,Rock Slide,,,,,Crunch,,,,,Earthquake,,,,,Ice Punch,,,,,Psychic,,,
,,,,Bug Buzz,,,,,Fire Fang,,,,,Sucker Punch,,,,,Heat Wave,,,,,Bullet Punch,,,,,Focus Blast,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,70,,6,,HP,108,,6,,HP,55,,6,,HP,97,,252,,HP,90,,252,,HP,80,,6
,,,,ATK,77,,,,ATK,170,,252,,ATK,104,,252,,ATK,157,,252,,ATK,145,,252,,ATK,160,,
,,,,DEF,60,,,,DEF,105,,,,DEF,105,,,,DEF,127,,,,DEF,110,,,,DEF,60,,
,,,,SPA,97,,252,,SPA,120,,,,SPA,94,,,,SPA,113,,,,SPA,65,,,,SPA,170,,252
,,,,SPD,60,,,,SPD,95,,,,SPD,75,,,,SPD,109,,,,SPD,115,,,,SPD,130,,
,,,,SPE,108,,252,,SPE,102,,252,,SPE,52,,252,,SPE,77,,6,,SPE,75,,6,,SPE,80,,252
,,,,SPEED STAT:,,,346,,SPEED STAT:,,,333,,SPEED STAT:,,,203,,SPEED STAT:,,,191,,SPEED STAT:,,,187,,SPEED STAT:,,,284
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"TREASURE BEA.
SWIMMER
AMARA",,Milotic,,,,,Milotic-S,,,,,Dewgong,,,,,,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv -1,,,,,Highest Lv,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Modest,,,,,Modest,,,,,Calm,,,,,,,,,,,,,,,,,,
,,,,Competitive,,,,,Serene Grace,,,,,Ice Scales,,,,,,,,,,,,,,,,,,
,,,,Sitrus Berry,,,,,Leftovers,,,,,Sitrus Berry,,,,,,,,,,,,,,,,,,
,,,,Hydro Pump,,,,,Scorch. Sands,,,,,Scald,,,,,,,,,,,,,,,,,,
,,,,Ice Beam,,,,,Moonblast,,,,,Ice Beam,,,,,,,,,,,,,,,,,,
,,,,HP Grass,,,,,Scald,,,,,Rest,,,,,,,,,,,,,,,,,,
,,,,Haze,,,,,Recover,,,,,Sleep Talk,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,,,,,,
,,,,HP,95,,252,,HP,95,,252,,HP,95,,252,,,,,,,,,,,,,,,
,,,,ATK,60,,,,ATK,60,,,,ATK,50,,,,,,,,,,,,,,,,,
,,,,DEF,84,,4,,DEF,84,,4,,DEF,80,,4,,,,,,,,,,,,,,,
,,,,SPA,100,,252,,SPA,105,,252,,SPA,90,,,,,,,,,,,,,,,,,
,,,,SPD,125,,,,SPD,125,,,,SPD,95,,,,,,,,,,,,,,,,,
,,,,SPE,86,,,,SPE,81,,,,SPE,70,,252,,,,,,,,,,,,,,,
,,,,SPEED STAT:,,,208,,SPEED STAT:,,,196,,SPEED STAT:,,,239,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"TREASURE BEA.
SWIMMER
ABIGAIL",,Azumarill,,,,,Octillery,,,,,Golisopod,,,,,Wishiwashi-Sch,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv -1,,,,,Highest Lv,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Adamant,,,,,Modest,,,,,Adamant,,,,,Modest,,,,,,,,,,,,,
,,,,Huge Power,,,,,Mega Launcher,,,,,Emergency Exit,,,,,Schooling,,,,,,,,,,,,,
,,,,Sitrus Berry,,,,,Sitrus Berry,,,,,Sitrus Berry,,,,,Sitrus Berry,,,,,,,,,,,,,
,,,,Waterfall,,,,,Snipe Shot,,,,,First Impress.,,,,,Hydro Pump,,,,,,,,,,,,,
,,,,Play Rough,,,,,Aura Sphere,,,,,Liquidation,,,,,Ice Beam,,,,,,,,,,,,,
,,,,Superpower,,,,,Ice Beam,,,,,Knock Off,,,,,U-Turn,,,,,,,,,,,,,
,,,,Aqua Jet,,,,,Flamethrower,,,,,Close Combat,,,,,Earthquake,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,100,,252,,HP,75,,,,HP,75,,252,,HP,55,,252,,,,,,,,,,
,,,,ATK,50,,252,,ATK,105,,,,ATK,125,,252,,ATK,140,,,,,,,,,,,,
,,,,DEF,80,,4,,DEF,75,,4,,DEF,140,,4,,DEF,130,,,,,,,,,,,,
,,,,SPA,60,,,,SPA,105,,252,,SPA,60,,,,SPA,140,,252,,,,,,,,,,
,,,,SPD,80,,,,SPD,75,,,,SPD,90,,,,SPD,135,,,,,,,,,,,,
,,,,SPE,50,,,,SPE,75,,252,,SPE,40,,,,SPE,30,,4,,,,,,,,,,
,,,,SPEED STAT:,,,136,,SPEED STAT:,,,246,,SPEED STAT:,,,116,,SPEED STAT:,,,96,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,SMALL FORM:,,,116,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
RED",,Pikachu-Libre,,,,,Venusaur-Mega,,,,,Blastoise-Mega,,,,,Charizard-MegaX,,,,,Snorlax,,,,,Mewtwo-MegaX,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Modest,,,,,Modest,,,,,Jolly,,,,,Adamant,,,,,Jolly,,,
,,,,Lightning Rod,,,,,"Overgrow
Thick Fat",,,,,"Torrent
Mega Launcher",,,,,"Blaze
Tough Claws",,,,,Thick Fat,,,,,"Pressure
Steadfast",,,
,,,,Light Ball,,,,,Venusaurite,,,,,Blastoisinite,,,,,Charizardite X,,,,,Leftovers,,,,,Mewtwonite X,,,
,,,,Fake Out,,,,,Giga Drain,,,,,Shell Smash,,,,,Dragon Dance,,,,,Body Slam,,,,,Bulk Up,,,
,,,,Aura Wheel,,,,,Sludge Bomb,,,,,Ice Beam,,,,,Flare Blitz,,,,,Earthquake,,,,,Zen Headbutt,,,
,,,,Close Combat,,,,,Earth Power,,,,,Dark Pulse,,,,,Earthquake,,,,,Darkest Lariat,,,,,Close Combat,,,
,,,,Knock Off,,,,,Sleep Powder,,,,,Aura Sphere,,,,,Dragon Claw,,,,,Fire Punch,,,,,Stone Edge,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs
,,,,HP,35,,252,,HP,80,,252,,HP,79,,4,,HP,78,,,,HP,160,,252,,HP,106,,4
,,,,ATK,55,,252,,ATK,100,,,,ATK,103,,,,ATK,130,,252,,ATK,110,,252,,ATK,190,,252
,,,,DEF,40,,252,,DEF,123,,,,DEF,120,,,,DEF,111,,4,,DEF,65,,4,,DEF,100,,
,,,,SPA,50,,252,,SPA,122,,252,,SPA,135,,252,,SPA,130,,,,SPA,65,,,,SPA,154,,
,,,,SPD,50,,252,,SPD,120,,4,,SPD,115,,,,SPD,85,,,,SPD,110,,,,SPD,100,,
,,,,SPE,90,,252,,SPE,80,,,,SPE,78,,252,,SPE,100,,252,,SPE,30,,,,SPE,130,,252
,,,,SPEED STAT:,,,306,,SPEED STAT:,,,196,,SPEED STAT:,,,255,,SPEED STAT:,,,328,,SPEED STAT:,,,96,,SPEED STAT:,,,394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BATTLE EFFECT: DOUBLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
PICNICKER
CLAIRE",,Alakazam-Mega,,,,,Indeedee-M,,,,,Dugtrio,,,,,Lucario,,,,,,,,,,,,,
,,,,Highest Lv -1,,,,,Highest Lv -2,,,,,Highest Lv,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Timid,,,,,Timid,,,,,Jolly,,,,,Jolly,,,,,,,,,,,,,
,,,,"Synchronize
Trace",,,,,Psychic Surge,,,,,Arena Trap,,,,,Justified,,,,,,,,,,,,,
,,,,Alakazite,,,,,Tanga Berry,,,,,Focus Sash,,,,,Life Orb,,,,,,,,,,,,,
,,,,Expand. Force,,,,,Expand. Force,,,,,Earthquake,,,,,Crunch,,,,,,,,,,,,,
,,,,Shadow Ball,,,,,Follow Me,,,,,Stom. Tantrum,,,,,Close Combat,,,,,,,,,,,,,
,,,,Nasty Plot,,,,,Fake Out,,,,,Reversal,,,,,Meteor Mash,,,,,,,,,,,,,
,,,,Focus Blast,,,,,Hyper Voice,,,,,Stone Edge,,,,,Ice Punch,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,55,,,,HP,60,,,,HP,35,,,,HP,70,,,,,,,,,,,,
,,,,ATK,50,,,,ATK,65,,,,ATK,100,,252,,ATK,110,,252,,,,,,,,,,
,,,,DEF,65,,4,,DEF,55,,4,,DEF,50,,4,,DEF,70,,4,,,,,,,,,,
,,,,SPA,175,,252,,SPA,105,,252,,SPA,50,,,,SPA,115,,,,,,,,,,,,
,,,,SPD,105,,,,SPD,95,,,,SPD,70,,,,SPD,70,,,,,,,,,,,,
,,,,SPE,150,,252,,SPE,95,,252,,SPE,120,,252,,SPE,90,,252,,,,,,,,,,
,,,,SPEED STAT:,,,434,,SPEED STAT:,,,311,,SPEED STAT:,,,372,,SPEED STAT:,,,306,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
CRUSH GIRL
TANYA",,Pangoro,,,,,Bewear,,,,,Ursaring-S,,,,,Tauros,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Adamant,,,,,Adamant,,,,,Adamant,,,,,Jolly,,,,,,,,,,,,,
,,,,Scrappy,,,,,Fluffy,,,,,Guts,,,,,Sheer Force,,,,,,,,,,,,,
,,,,Focus Sash,,,,,Sitrus Berry,,,,,Flame Orb,,,,,Life Orb,,,,,,,,,,,,,
,,,,Wicked Blow,,,,,Close Combat,,,,,Drain Punch,,,,,Head Charge,,,,,,,,,,,,,
,,,,Close Combat,,,,,Double-Edge,,,,,Shadow Punch,,,,,Iron Head,,,,,,,,,,,,,
,,,,Parting Shot,,,,,Darkest Lariat,,,,,Shadow Sneak,,,,,Close Combat,,,,,,,,,,,,,
,,,,Sucker Punch,,,,,Drain Punch,,,,,Play Rough,,,,,Throat Chop,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,95,,,,HP,120,,252,,HP,100,,252,,HP,75,,,,,,,,,,,,
,,,,ATK,124,,252,,ATK,125,,252,,ATK,110,,252,,ATK,100,,252,,,,,,,,,,
,,,,DEF,78,,4,,DEF,80,,,,DEF,90,,,,DEF,95,,,,,,,,,,,,
,,,,SPA,69,,,,SPA,55,,,,SPA,55,,,,SPA,70,,,,,,,,,,,,
,,,,SPD,71,,,,SPD,60,,,,SPD,90,,,,SPD,70,,,,,,,,,,,,
,,,,SPE,58,,252,,SPE,60,,4,,SPE,55,,4,,SPE,110,,252,,,,,,,,,,
,,,,SPEED STAT:,,,215,,SPEED STAT:,,,157,,SPEED STAT:,,,147,,SPEED STAT:,,,350,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
CAMPER
BRYCE",,Bisharp,,,,,Floatzel,,,,,Butterfree-Mega,,,,,Magnezone,,,,,Delphox,,,,,,,,
,,,,Highest Lv -1,,,,,Highest Lv -2,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv -1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Naive,,,,,Timid,,,,,Jolly,,,,,Timid,,,,,,,,
,,,,Defiant,,,,,Technician,,,,,Compound Eyes (Both),,,,,Magnet Pull,,,,,Magic Guard,,,,,,,,
,,,,Focus Sash,,,,,Mystic Water,,,,,Butterfrite,,,,,Magnet,,,,,Life Orb,,,,,,,,
,,,,Sucker Punch,,,,,Fake Out,,,,,Bug Buzz,,,,,Thunderbolt,,,,,Mind Blown,,,,,,,,
,,,,Psycho Cut,,,,,Surg. Strikes,,,,,Sleep Powder,,,,,Steel Beam,,,,,Psychic,,,,,,,,
,,,,Iron Head,,,,,Icy Wind,,,,,Hurricane,,,,,Volt Switch,,,,,Heat Wave,,,,,,,,
,,,,Swords Dance,,,,,Rock Smash,,,,,U-Turn,,,,,Body Press,,,,,Foul Play,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,
,,,,HP,65,,,,HP,85,,,,HP,60,,36,,HP,70,,48,,HP,75,,,,,,,
,,,,ATK,125,,252,,ATK,90,,252,,ATK,45,,,,ATK,70,,,,ATK,69,,,,,,,
,,,,DEF,100,,4,,DEF,55,,4,,DEF,100,,56,,DEF,115,,,,DEF,72,,4,,,,,
,,,,SPA,60,,,,SPA,95,,,,SPA,140,,252,,SPA,130,,252,,SPA,114,,252,,,,,
,,,,SPD,70,,,,SPD,50,,,,SPD,100,,,,SPD,90,,,,SPD,100,,,,,,,
,,,,SPE,70,,252,,SPE,115,,252,,SPE,80,,164,,SPE,60,,208,,SPE,104,,252,,,,,
,,,,SPEED STAT:,,,259,,SPEED STAT:,,,354,,SPEED STAT:,,,260,,SPEED STAT:,,,227,,SPEED STAT:,,,333,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BATTLE EFFECT: DOUBLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
SWIMMER
GARRETT",,Mantine-S,,,,,Milotic,,,,,Greninja,,,,,Lapras-Mega,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv -2,,,,,Highest Lv -2,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Timid,,,,,Timid,,,,,Timid,,,,,Modest,,,,,,,,,,,,,
,,,,Storm Drain,,,,,Competitive,,,,,Protean,,,,,"Water Absorb
Liquid Voice",,,,,,,,,,,,,
,,,,Air Balloon,,,,,Choice Scarf,,,,,Choice Specs,,,,,Laprasite,,,,,,,,,,,,,
,,,,Thunder,,,,,Surf,,,,,Surf,,,,,Boomburst,,,,,,,,,,,,,
,,,,Sludge Wave,,,,,-,,,,,Ice Beam,,,,,Blizzard,,,,,,,,,,,,,
,,,,Water Pulse,,,,,-,,,,,Dark Pulse,,,,,Draco Meteor,,,,,,,,,,,,,
,,,,HP Grass,,,,,-,,,,,Extrasensory,,,,,Thunderbolt,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,80,,,,HP,95,,,,HP,72,,,,HP,130,,,,,,,,,,,,
,,,,ATK,30,,,,ATK,60,,,,ATK,95,,,,ATK,105,,,,,,,,,,,,
,,,,DEF,70,,4,,DEF,84,,4,,DEF,67,,4,,DEF,90,,4,,,,,,,,,,
,,,,SPA,100,,252,,SPA,100,,252,,SPA,103,,252,,SPA,115,,252,,,,,,,,,,
,,,,SPD,120,,,,SPD,125,,,,SPD,71,,,,SPD,105,,,,,,,,,,,,
,,,,SPE,95,,252,,SPE,86,,252,,SPE,122,,252,,SPE,70,,252,,,,,,,,,,
,,,,SPEED STAT:,,,317,,SPEED STAT:,,,291,,SPEED STAT:,,,369,,SPEED STAT:,,,239,,,,,,,,,,
,,,,,,,,,CHOI. SCARF:,,,436,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
CRUSH KIN
MIK & KIA",,Infernape,,,,,Grapploct,,,,,Metagross-Mega,,,,,Lycanroc-D,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv -2,,,,,Highest Lv -1,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Adamant,,,,,Jolly,,,,,Jolly,,,,,,,,,,,,,
,,,,Blaze,,,,,Technician,,,,,"Clear Body
Tough Claws",,,,,Tough Claws,,,,,,,,,,,,,
,,,,Focus Sash,,,,,Assault Vest,,,,,Metagrossite,,,,,Life Orb,,,,,,,,,,,,,
,,,,Fake Out,,,,,Arm Thrust,,,,,Meteor Mash,,,,,Stone Edge,,,,,,,,,,,,,
,,,,Pyro Ball,,,,,Liquidation,,,,,Zen Headbutt,,,,,Close Combat,,,,,,,,,,,,,
,,,,Close Combat,,,,,Mach Punch,,,,,Ice Punch,,,,,Accelerock,,,,,,,,,,,,,
,,,,Thunder Punch,,,,,Aqua Jet,,,,,Earthquake,,,,,Psychic Fangs,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,76,,,,HP,80,,252,,HP,80,,,,HP,75,,,,,,,,,,,,
,,,,ATK,110,,252,,ATK,118,,252,,ATK,145,,252,,ATK,117,,252,,,,,,,,,,
,,,,DEF,71,,4,,DEF,90,,,,DEF,150,,4,,DEF,65,,4,,,,,,,,,,
,,,,SPA,110,,,,SPA,70,,,,SPA,105,,,,SPA,55,,,,,,,,,,,,
,,,,SPD,71,,,,SPD,80,,4,,SPD,110,,,,SPD,65,,,,,,,,,,,,
,,,,SPE,113,,252,,SPE,42,,,,SPE,110,,252,,SPE,110,,252,,,,,,,,,,
,,,,SPEED STAT:,,,357,,SPEED STAT:,,,117,,SPEED STAT:,,,346,,SPEED STAT:,,,350,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"KINDLE ROAD
BLACK BELT
SHEA",,Decidueye-H,,,,,Probopass,,,,,Conkeldurr,,,,,Dodrio-S,,,,,,,,,,,,,
,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,Highest Lv,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Jolly,,,,,Bold,,,,,Adamant,,,,,Jolly,,,,,,,,,,,,,
,,,,Quill Rush,,,,,Levitate,,,,,Guts,,,,,Rock Head,,,,,,,,,,,,,
,,,,Choice Scarf,,,,,Leftovers,,,,,Flame Orb,,,,,Choice Band,,,,,,,,,,,,,
,,,,Wood Hammer,,,,,Thunder Wave,,,,,Facade,,,,,Flare Blitz,,,,,,,,,,,,,
,,,,Close Combat,,,,,Volt Switch,,,,,Drain Punch,,,,,Earthquake,,,,,,,,,,,,,
,,,,Brave Bird,,,,,Flash Cannon,,,,,Knock Off,,,,,U-Turn,,,,,,,,,,,,,
,,,,Stone Edge,,,,,Power Gem,,,,,Mach Punch,,,,,Brave Bird,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,BASE STATS,,,EVs,,,,,,,,,,
,,,,HP,98,,,,HP,65,,252,,HP,105,,252,,HP,70,,,,,,,,,,,,
,,,,ATK,112,,252,,ATK,45,,,,ATK,140,,252,,ATK,125,,252,,,,,,,,,,
